qid,granite_dense,bm25,hybrid_granite_bm25,convex_hybrid_granite_bm25
PLAIN-731,0.0,0.11004588314904008,0.13886244387355454,0.0
PLAIN-741,0.5014276442746162,0.826813366651774,0.8701249883466593,0.762416491594312
PLAIN-751,1.0,0.0,0.6309297535714575,1.0
PLAIN-761,0.0,0.0,0.0,0.0
PLAIN-771,0.10699313236726378,0.0,0.0,0.0
PLAIN-78,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437
PLAIN-782,1.0,1.0,1.0,1.0
PLAIN-792,0.2435522702101235,0.5983950669742499,0.5795003533950692,0.3683756341388872
PLAIN-806,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217
PLAIN-817,1.0,0.9266360779006401,0.933745776545611,1.0
PLAIN-827,0.4027996698272142,0.3686402433478159,0.3913444375605687,0.4027996698272142
PLAIN-838,0.0,0.0,0.0,0.0
PLAIN-850,0.49284851576164124,0.41253177989255346,0.41253177989255346,0.6193198671454698
PLAIN-872,1.0,1.0,1.0,1.0
PLAIN-882,0.0,0.0,0.0,0.0
PLAIN-892,1.0,1.0,1.0,1.0
PLAIN-902,0.914856882358379,0.7222954974312066,0.7788065869851872,0.9305687780632227
PLAIN-91,0.0,0.0,0.0,0.0
PLAIN-913,0.43735247915031,0.5352543167750639,0.5321408435198608,0.4690000933206748
PLAIN-924,0.0,0.0,0.0,0.0
PLAIN-934,1.0,1.0,1.0,1.0
PLAIN-946,0.09478836436955078,0.13886244387355454,0.21222636597291458,0.17993148201117176
PLAIN-956,0.5321408435198608,0.6274092458891772,0.6332196796270029,0.5637884576902256
PLAIN-966,0.11004588314904008,0.13886244387355454,0.22009176629808017,0.13886244387355454
PLAIN-977,0.0,0.0,0.0,0.0
PLAIN-987,0.0,0.0,0.0,0.0
PLAIN-997,0.0,0.0,0.0,0.0
