qid,granite_dense,gte_dense,bm25
1366,0.0,0.0,0.0
1367,0.22222222222222224,0.16,0.026315789473684213
1368,0.04255319148936171,0.2222222222222222,0.09090909090909091
1369,0.26666666666666666,0.26666666666666666,0.0
137,0.05797101449275362,0.0,0.0
1370,0.03636363636363636,0.07999999999999999,0.07999999999999999
1371,0.04081632653061224,0.07999999999999999,0.028169014084507046
1372,0.1621621621621622,0.15789473684210528,0.0
1373,0.12903225806451613,0.04210526315789474,0.04166666666666667
1374,0.1090909090909091,0.24000000000000002,0.09230769230769231
1375,0.0909090909090909,0.07017543859649122,0.05
1376,0.03896103896103896,0.06185567010309278,0.10526315789473684
1377,0.0,0.0,0.044444444444444446
1378,0.1142857142857143,0.1142857142857143,0.1142857142857143
1379,0.03636363636363636,0.0,0.0
138,0.0,0.05,0.038461538461538464
1380,0.0,0.0,0.0
1381,0.0,0.0,0.0
1382,0.06060606060606061,0.05882352941176471,0.06153846153846154
1383,0.0273972602739726,0.08163265306122448,0.05479452054794521
1384,0.12121212121212122,0.12903225806451613,0.0
1385,0.3076923076923077,0.3076923076923077,0.33333333333333337
1386,0.0,0.0,0.0
1387,0.0,0.0,0.0
1388,0.07692307692307693,0.04878048780487806,0.0
1389,0.11764705882352941,0.125,0.0
139,0.08888888888888888,0.17391304347826084,0.25
1390,0.25,0.2,0.0
1391,0.05128205128205127,0.07500000000000001,0.05172413793103448
1392,0.0,0.0,0.0
1393,0.1111111111111111,0.13333333333333333,0.0
1394,0.0,0.028169014084507043,0.0
1395,0.0,0.0,0.0
1396,0.06779661016949151,0.0625,0.07843137254901959
1397,0.0625,0.05,0.04166666666666667
1398,0.042553191489361694,0.04081632653061225,0.052631578947368425
1399,0.0392156862745098,0.04166666666666667,0.03076923076923077
14,0.05633802816901409,0.07017543859649122,0.13793103448275862
140,0.037037037037037035,0.03508771929824561,0.0
1400,0.10638297872340426,0.13157894736842107,0.09345794392523364
1401,0.06779661016949151,0.1111111111111111,0.014285714285714287
1402,0.0,0.05405405405405406,0.0
1403,0.0,0.0,0.0
1404,0.13333333333333333,0.13333333333333333,0.05555555555555556
1405,0.016949152542372885,0.0,0.0
1406,0.13333333333333333,0.0689655172413793,0.25
1407,0.023529411764705882,0.0392156862745098,0.0
1408,0.013157894736842105,0.018018018018018018,0.0
1409,0.03076923076923077,0.032520325203252036,0.032
141,0.4444444444444445,0.15,0.0689655172413793
1410,0.07999999999999999,0.12903225806451613,0.046511627906976744
1411,0.13333333333333333,0.034482758620689655,0.0
1412,0.02631578947368421,0.0,0.0
1413,0.0392156862745098,0.028169014084507043,0.0392156862745098
1414,0.06060606060606061,0.05882352941176471,0.0
1415,0.024242424242424246,0.1,0.2857142857142857
1416,0.022222222222222223,0.054054054054054064,0.029850746268656716
1417,0.0,0.05063291139240506,0.0
1418,0.06451612903225806,0.08955223880597014,0.0
1419,0.047619047619047616,0.052631578947368425,0.0
142,0.03773584905660377,0.03571428571428571,0.03571428571428571
1420,0.0,0.0,0.08695652173913045
1421,0.0,0.0,0.0
1422,0.05882352941176471,0.05,0.0
1423,0.0,0.0,0.0
1424,0.03125,0.02631578947368421,0.0
1425,0.2702702702702703,0.20408163265306123,0.04790419161676646
1426,0.12987012987012989,0.12345679012345677,0.11363636363636363
1427,0.05128205128205127,0.05555555555555556,0.0
1428,0.021276595744680854,0.0,0.017241379310344827
1429,0.14285714285714288,0.05940594059405941,0.1276595744680851
143,0.1081081081081081,0.09523809523809523,0.10256410256410257
1430,0.06666666666666667,0.07999999999999999,0.09302325581395349
1431,0.17142857142857143,0.11320754716981131,0.0
1432,0.02777777777777778,0.013157894736842105,0.0
1433,0.05555555555555556,0.1142857142857143,0.0
1434,0.030534351145038167,0.06451612903225806,0.06451612903225806
1435,0.125,0.15384615384615385,0.039999999999999994
1436,0.0851063829787234,0.08163265306122448,0.029197080291970802
1437,0.20689655172413793,0.19354838709677416,0.0
1438,0.08888888888888888,0.07999999999999999,0.06557377049180328
1439,0.06060606060606061,0.1081081081081081,0.027586206896551724
144,0.07142857142857142,0.05882352941176471,0.0
1440,0.01129943502824859,0.010695187165775402,0.0
1441,0.017094017094017096,0.02816901408450704,0.017543859649122806
1442,0.12,0.14634146341463414,0.0821917808219178
1443,0.025157232704402517,0.02631578947368421,0.0
