qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
6395,0.6131471927654584,1.0,0.8315546295836225,0.6131471927654584,0.9197207891481876,1.0,0.7977228895450266,0.9197207891481876,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876
6410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6441,0.6131471927654584,1.0,0.6131471927654584,1.0,0.8315546295836225,1.0,0.8772153153380493,0.7977228895450266,0.7903864795495061,0.9197207891481876,0.9197207891481876,0.9197207891481876
6467,0.3562071871080222,0.0,0.38685280723454163,0.31546487678572877,0.43067655807339306,0.6309297535714575,0.5,0.5,0.3333333333333333,0.0,0.0,0.0
6468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6479,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
6525,1.0,1.0,0.8175295903539445,0.8772153153380493,1.0,0.8315546295836225,1.0,1.0,1.0,1.0,1.0,1.0
6554,0.7653606369886217,0.41618115554873086,0.7039180890341347,0.7653606369886217,0.7039180890341347,0.6713860725233041,0.7039180890341347,0.7653606369886217,0.49818925746641285,0.7653606369886217,0.7653606369886217,0.7653606369886217
6562,0.6240505200038379,0.38685280723454163,0.23719771276929622,0.3065735963827292,0.6131471927654584,0.18457569677956817,0.3065735963827292,0.6131471927654584,0.6131471927654584,0.21840743681816419,0.21840743681816419,0.21840743681816419
659,0.9469024295259745,0.7653606369886217,0.0,0.6663732474096913,0.6364391809889587,0.7653606369886217,0.46927872602275644,0.5049197748991976,0.3235866969737877,0.7039180890341347,0.7039180890341347,0.7039180890341347
6611,0.0,0.0,0.0,0.0,0.29007579773858083,0.0,0.13905617951077562,0.0,0.0,0.11751610475642714,0.13012668333070054,0.11751610475642714
6612,0.6203974344166848,0.4954588824701808,0.40853591842579556,0.6114735274236563,0.5739723394665964,0.5271064966405455,0.4440973278132557,0.6816808362189438,0.6086182388744239,0.6172839611614819,0.6172839611614819,0.6172839611614819
6625,0.6131471927654584,0.8315546295836225,0.21840743681816419,1.0,0.38685280723454163,0.6934264036172708,1.0,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
6629,0.23463936301137822,0.13565197343244778,0.0,0.0,0.0,0.16716045496620227,0.0,0.18154179253735267,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652
6635,0.43067655807339306,0.38685280723454163,0.0,0.5,0.5,0.5,0.43067655807339306,0.31546487678572877,0.31546487678572877,1.0,1.0,1.0
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,0.8318724637288826,0.6366824387328317,0.11284514134893527,0.3973220069685352,0.6366824387328317,0.6366824387328317,0.6366824387328317,0.6715263515506075,0.5294362295028773,0.6366824387328317,0.6366824387328317,0.6366824387328317
6668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6679,0.7653606369886217,0.7653606369886217,0.0,0.7653606369886217,0.46927872602275644,0.6713860725233041,0.46927872602275644,0.49818925746641285,0.49818925746641285,0.7653606369886217,0.9325210919548239,0.7653606369886217
6683,0.38685280723454163,0.18457569677956817,0.2640681225725909,0.38685280723454163,0.0,0.0,0.21840743681816419,0.6131471927654584,0.6131471927654584,0.3065735963827292,0.3065735963827292,0.3065735963827292
6713,0.41618115554873086,0.38268031849431083,0.370291336443826,0.4776237035032179,0.49818925746641285,0.6713860725233041,0.7039180890341347,0.4367467095119258,0.41618115554873086,0.2960819109658652,0.2960819109658652,0.2960819109658652
6715,1.0,0.0,0.0,0.0,0.18457569677956817,0.0,0.19342640361727081,0.48247555939075504,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584
672,0.2960819109658652,0.46927872602275644,0.2960819109658652,0.33775931993299535,0.46927872602275644,0.0,0.2960819109658652,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644
6746,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.7903864795495061,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
6787,1.0,1.0,0.19342640361727081,0.8175295903539445,1.0,1.0,0.8772153153380493,0.6509209298071326,0.6509209298071326,0.8315546295836225,0.8315546295836225,0.8503449055347546
6792,0.0,0.20438239758848611,0.3065735963827292,0.0,0.0,0.0,0.0,0.21840743681816419,0.38685280723454163,0.18457569677956817,0.18457569677956817,0.18457569677956817
68,0.6131471927654584,0.6131471927654584,0.23719771276929622,0.0,0.38685280723454163,0.6131471927654584,0.3065735963827292,0.6131471927654584,0.6131471927654584,0.38685280723454163,0.38685280723454163,0.38685280723454163
6800,0.6131471927654584,0.38685280723454163,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.38685280723454163,0.21840743681816419,0.19342640361727081,0.21840743681816419,0.21840743681816419,0.21840743681816419
6803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6832,1.0,1.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,1.0,1.0,1.0,1.0
6835,0.7095272044910244,0.7087212693585175,0.2741708125981702,0.5855700749881525,0.553486104522623,0.44149241373678083,0.3973220069685352,0.5272750663607827,0.36331756126716835,0.29007579773858083,0.29007579773858083,0.29007579773858083
684,0.6366824387328317,0.5135312443624667,0.3903800499921017,0.6975637657739948,0.8547529378296287,0.5205067333228022,0.810582531061383,0.6975637657739948,0.3764290720714305,1.0,1.0,1.0
6849,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
