qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
597,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575,0.6309297535714575,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,0.49818925746641285,0.6719882468370725,0.46927872602275644,0.619668607939653,0.9010126104210695,0.8854598815714874,0.6787622294601761,0.6049306994552042,0.431733884398313,0.49818925746641285,0.49818925746641285,0.49818925746641285
619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,0.0,0.0,0.6309297535714575,0.0,0.0,0.0,0.31546487678572877,0.5,0.3333333333333333,0.0,0.0,0.0
628,1.0,0.43067655807339306,1.0,1.0,0.6309297535714575,0.3562071871080222,0.5,1.0,0.6309297535714575,1.0,1.0,1.0
636,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.6309297535714575,1.0,1.0,1.0
637,0.3010299956639812,0.0,1.0,0.0,0.0,0.31546487678572877,0.2890648263178879,0.43067655807339306,0.43067655807339306,0.5,0.5,0.5
641,0.5,0.0,0.43067655807339306,0.43067655807339306,0.6309297535714575,0.5,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,0.0,0.0
644,0.31546487678572877,0.0,0.6309297535714575,0.0,0.0,0.0,0.0,0.6309297535714575,0.38685280723454163,0.0,0.0,0.0
649,0.3562071871080222,0.5,0.31546487678572877,0.0,0.0,0.0,0.0,0.38685280723454163,0.43067655807339306,0.3562071871080222,0.3562071871080222,0.3562071871080222
659,0.5,0.5,0.5,0.3010299956639812,0.38685280723454163,0.0,0.38685280723454163,0.5,0.5,0.5,0.5,0.5
660,0.6309297535714575,0.5,0.5,0.6309297535714575,1.0,0.0,0.5,0.6309297535714575,0.6309297535714575,0.5,0.43067655807339306,0.5
674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
684,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
690,0.6509209298071326,0.6934264036172708,0.5802792108518124,0.8772153153380493,0.6509209298071326,0.6934264036172708,1.0,0.6934264036172708,0.6934264036172708,0.5706417189553201,0.5706417189553201,0.5706417189553201
691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,0.23719771276929622,0.3065735963827292,0.21840743681816419,0.7977228895450266,0.23719771276929622,0.38162168437253385,0.21840743681816419,0.3065735963827292,0.2640681225725909,0.19342640361727081,0.19342640361727081,0.19342640361727081
70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
715,0.43067655807339306,0.6309297535714575,0.0,0.31546487678572877,0.43067655807339306,0.5,0.43067655807339306,0.3010299956639812,0.31546487678572877,0.3562071871080222,0.38685280723454163,0.0
716,0.6934264036172708,0.6934264036172708,0.3065735963827292,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.5714285040141098,0.5802792108518124,0.6934264036172708,0.6509209298071326,0.6934264036172708
718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
