qid,granite_dense,bm25,splade,convex_hybrid_granite_bm25,convex_hybrid_granite_splade
2590,1.0,0.0,1.0,1.0,1.0
2593,0.0,0.0,0.0,0.0,0.0
2598,0.31546487678572877,0.0,0.0,0.0,0.0
26,0.3071837157818931,0.0,0.24630238874073,0.2811463015585058,0.3853585682515056
2648,0.8687949224876582,0.45221360703148816,0.42507895232375664,0.8687949224876582,0.8539316501572937
2676,0.0,0.0,0.0,0.0,0.0
2685,0.8772153153380493,0.45560514958746035,0.6131471927654584,0.8772153153380493,0.8772153153380493
2695,0.46927872602275644,0.13565197343244778,0.23463936301137822,0.46927872602275644,0.46927872602275644
2713,0.4539036202482202,0.09546043308946733,0.10778915452451093,0.4935232796777481,0.4329261794091841
2724,0.44149241373678083,0.0,0.24630238874073,0.44149241373678083,0.5413996682199069
2737,0.3065735963827292,0.0,0.38685280723454163,0.2640681225725909,0.38685280723454163
2747,0.6131471927654584,0.0,0.38685280723454163,0.38685280723454163,0.6131471927654584
2749,0.38685280723454163,0.3562071871080222,0.6309297535714575,0.43067655807339306,0.43067655807339306
2790,0.44149241373678083,0.0,0.15101961822780524,0.32531670832675136,0.5413996682199069
2801,1.0,0.8503449055347546,1.0,1.0,1.0
2856,0.18457569677956817,0.0,0.0,0.0,0.0
2857,0.0,0.0,0.19342640361727081,0.0,0.17723928678404774
2880,0.9083745556952364,0.17342765698823945,0.8936633189697701,0.9083745556952364,0.9911205770005563
2885,1.0,0.5,1.0,1.0,1.0
2891,0.5809949937791563,0.4935232796777481,0.644824486427155,0.644824486427155,0.601312434202259
2895,1.0,0.0,1.0,1.0,1.0
2903,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437,0.5531464700081437
2923,0.0,0.0,0.0,0.0,0.0
2964,0.0,0.1480409554829326,0.0,0.0,0.0
2968,0.3065735963827292,0.38685280723454163,0.5640920940185894,0.38685280723454163,0.38685280723454163
2994,0.7903864795495061,0.6131471927654584,1.0,0.6131471927654584,0.8772153153380493
3006,0.23719771276929622,0.0,0.0,0.21840743681816419,0.20438239758848611
3008,0.7653606369886217,0.46927872602275644,0.46927872602275644,0.7653606369886217,0.7653606369886217
3014,0.6366824387328317,0.13012668333070054,0.5855700749881525,0.7541985434892589,0.6366824387328317
3033,1.0,1.0,1.0,1.0,1.0
3039,0.0,0.0,0.10778915452451093,0.0,0.0
3049,0.5294362295028773,0.0,0.0,0.3903800499921017,0.5032251913410369
3051,0.0,0.0,0.0,0.0,0.0
3067,0.49117205121962154,0.08671382849411972,0.22415199495126514,0.546216915252498,0.4917715788042037
3085,0.6309297535714575,0.0,0.43067655807339306,0.6309297535714575,0.6309297535714575
3091,0.6060398578158167,0.26687965254220064,0.5531464700081437,0.48522855511632257,0.6067795937417813
3103,0.11838279295536291,0.0,0.0,0.0979129253499678,0.08671382849411972
3115,0.6240505200038379,0.48381288316677695,0.8503449055347546,0.9197207891481876,1.0
3125,1.0,0.5585075862632192,1.0,1.0,1.0
3148,0.0,0.0,0.0,0.0,0.0
3149,0.8191079142140381,0.2032495876139783,0.4539036202482202,0.7149394488115768,0.5889837127672154
3177,0.6583122271626569,0.08671382849411972,0.3975541925452007,0.5355852974309776,0.741058248467977
3179,0.8772153153380493,0.3065735963827292,0.9197207891481876,0.8315546295836225,0.9197207891481876
3186,1.0,0.6309297535714575,0.5,1.0,1.0
3189,0.4776237035032179,0.0,0.46927872602275644,0.6105456988825855,0.617319681505689
3254,0.0,0.0,0.0,0.0,0.0
3264,0.6364391809889587,0.46927872602275644,0.46927872602275644,0.6257049680303419,0.6105456988825855
3357,0.0,0.0,0.6309297535714575,0.0,0.0
3369,0.5294362295028773,0.0,0.0,0.5205067333228022,0.5413996682199069
3394,0.16812753627111746,0.0,0.2303612461053624,0.15101961822780524,0.312706129752478
34,0.6364391809889587,0.0,0.0,0.6257049680303419,0.6257049680303419
3404,0.6934264036172708,0.6131471927654584,0.6131471927654584,0.8065735963827293,0.9197207891481876
3405,0.46927872602275644,0.0,0.16716045496620227,0.2960819109658652,0.2960819109658652
3446,0.18457569677956817,0.0,0.0,0.0,0.18457569677956817
3451,0.47254583883871204,0.15130120674940672,0.2987100207034456,0.4500112274528523,0.47254583883871204
3453,0.8065735963827293,0.38685280723454163,0.6131471927654584,0.7977228895450266,0.6131471927654584
